asset_clas,location_d,asset_cd,maintained,steward,maint_info,life_cycle,mgmt_num,asset_type,material,priority,who_remove,seg_label,comments,trans_cana,greenway,operationa,Shape_Length
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,MOR001,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 2,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,80.133777421093313
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,MOR001,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 2,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,79.813974428592687
,,TAR122,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,46.605770451964958
,,ABP799,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,137.239935527322558
,,ABP799,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,147.189806806215898
,,TAR122,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.108047811278638
,,CHW428,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,71.790593678650154
,,CHW428,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,76.781373444862268
,,HID757,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,51.015111816975960
,,HAY013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,49.053067171855623
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,13.677828197944322
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,12.844148418453432
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,34.347834222754535
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,137.212911768292230
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,117.458408955298964
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,126.080008861158106
DEV AGR 2007-094,,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.255398038802383
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,126.585469722964618
,,09H862,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,99.066709784881652
DEV AGR 2010-088 PARKS,,CRA009,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,63.828076645769080
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,136.665202181652461
DEV AGR 2010-088 PARKS,,CRA009,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,8.232029856063416
"2019/08/26: AS PER R MAY THIS IS A LAND TRANSFER BETWEEN BROOKFIELD AND THE CITY, AND THERE IS NO CCC OR FAC PAPERWORK.  INSTRUCTED",,CRA999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,75.988329564238413
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,23.534518571541735
,,SGH003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,115.436631842008410
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,106.149270810188440
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,118.181862431784651
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,56.040756087646145
,,ASP505,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,135.545101549977574
,,SPH013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,96.389886838294700
,,SCA867,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,17.599016237942344
,,SAD336,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,126.522912700911306
,,SKR005,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,82.891108921402747
,,SKR005,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,82.560191310708333
,,RSN014,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,99.197307508944760
,,EFI678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,73.246387078723103
,,EFI678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,51.283823169301677
,,EFI678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,57.180956332486232
,,RSN014,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,98.801247975690657
,,BED678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,78.702856177297960
,,BED678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,78.388751034838592
,,HOU605,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,0.955164012608259
,,EFV211,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,77.935145558102775
,,ACA678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,53.115929278897809
,,CRM301,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,78.111760737997329
,,ROC667,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.163359175202270
,,ROC678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,8.553039250051487
,,RUN276,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,134.872941955798780
,,PAN060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.523040268520703
,,RUN276,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,131.285266010850876
,,PAN060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.149786832401645
,,SHW476,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,111.787506731386813
,,PAN077,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.026592151883477
,,TUS603,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,105.333494697149945
,,TUS603,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,104.912929440385781
,,PAN077,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.403513601165969
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,101.984349123142778
,,EDG053,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,105.048278743709787
,,EDG053,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,100.156188743918136
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,38.954851545038615
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,148.043302702133388
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,70.226600448457276
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,20.692252125772985
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,20.035338153456870
,,ERL246,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,47.889696686644058
,,ERL246,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.568931455574262
,,ERL246,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,40.117294601085618
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,5.777284361704329
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,46.195919106856557
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,16.236382636300476
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,22.000011266504924
,,THO569,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,124.078992603739124
,,THO569,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,123.583657163640581
,,WHL567,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,85.983187578643239
,,WHL567,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,85.758700289120867
,,WHL567,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,86.755204973352733
,,GAW630,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,69.656707613856213
,,GAW630,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,6.268942103091643
,,GAW630,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,12.961929836943019
,,CRA137,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,121.418754975756727
,,CRA137,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.554743833215972
,,CRA137,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,38.029549266737511
,,LIV001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,21.231592929553159
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,LIV001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,39.813627182803472
,,LIV001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,4.862690500583009
,,LIV001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,16.380764906392422
DISCOVERED ASSET,,SOM651,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,6.987733659446202
DISCOVERED ASSET,,SOM651,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.068239939748190
,,MCK116,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.168184073862552
,,DAL088,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,84.351350020978416
,,DAL095,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,37.969381320950831
,,DAL087,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,22.690952657399706
,,DAL087,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,18.814965850819391
,,DAL095,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,52.486781525765132
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,34.349458534701519
CAPITAL PROJECT - PARKS,,BOW220,CALGARY PARKS,CALGARY PARKS,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,23.771261374894522
,,BOW214,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,8.613919378037503
,,BOW214,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,29.383668272094411
PATHWAYS BUILT BY TI: ALIGNMENT TO BE CONFIRMED AT FAC,,ING011,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,29.506719504220506
PATHWAYS BUILT BY TI: ALIGNMENT TO BE CONFIRMED AT FAC,,ING011,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,21.126783433393442
,,CHA678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.788135602532201
,,ROC476,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,15.968744023566284
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,10.276230774079410
,,HAR400,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.699670951502469
,,HAR400,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.925702585915790
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,17.226299342296997
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.068781107683723
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,77.786526459764701
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,27.831532098168847
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,2.831296907131369
,,HAR400,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,23.666476674005246
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.306526942166171
,,HAR400,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,115.925531154128265
PARKS FOUNDATION SE CALGARY PH2A GREENWAY,,12B003,CALGARY PARKS,CALGARY PARKS,2017/05/31: AS PER D SUTHERLAND THIS IS REGIONAL AND PARKS,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,60.537930623189744
,,TEM060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,36.995798670333116
,,TEM060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,15.351781344780367
,,TEM153,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,70.575045359027584
,,TEM153,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,24.206575737958669
,,TEM153,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.212987190249564
,,TEM152,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,119.121054178740124
,,SVO867,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,3.632230788823796
,,SVO867,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.270110920317272
,,HAR639,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.309382176308944
,,TUS633,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,64.362402081489492
,,TUS620,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,17.546290622940830
,,HAR639,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.667393654244705
TI PROJECT; NO CCC RECEIVED THEREFORE USED CCC_DT ONE YEAR PRIOR TO FAC_DT,,ST2507,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,104.040043860662692
TI PROJECT; NO CCC RECEIVED THEREFORE USED CCC_DT ONE YEAR PRIOR TO FAC_DT,,ST2507,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,103.624703533444361
,,HAR936,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,77.008490657530743
,,HAR936,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,76.700998196194675
TI PROJECT; NO CCC RECEIVED THEREFORE USED CCC_DT ONE YEAR PRIOR TO FAC_DT,,HAR401,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,90.657772402077512
TI PROJECT; NO CCC RECEIVED THEREFORE USED CCC_DT ONE YEAR PRIOR TO FAC_DT,,HAR401,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,87.559808620360897
,,ACA678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,123.362067074862921
,,ACA678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,79.086555671123875
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,126.313439811996417
,,ERL246,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,23.891171925785745
