asset_type,material,number_cou,Shape_Length,Shape_Area
BALL DIAMOND INFIELD,RED SHALE,,111.724953230584703,927.806706146672354
BALL DIAMOND INFIELD,RED SHALE,,131.300672891802265,698.217845768534403
BASKETBALL,ASPHALT,,54.181472293698455,162.803538455155348
SOCCER,MOWED TURF,,235.091537463957394,2986.044537656067405
SOCCER,MOWED TURF,,235.477194465861544,2997.006767124530597
SOCCER,MOWED TURF,,233.491284734022088,3299.348520411863774
BALL DIAMOND OUTFIELD,MOWED TURF,,316.649412405928558,3722.552519702267546
BALL DIAMOND OUTFIELD,MOWED TURF,,308.686736192974422,4710.928599044055773
BALL DIAMOND OUTFIELD,MOWED TURF,,324.002774607579681,4163.111360118115044
SOCCER,MOWED TURF,,375.205992817017034,7601.505246535057267
SOCCER,MOWED TURF,,244.991921746942779,3559.621293410793442
BALL DIAMOND INFIELD,RED SHALE,,192.405884845315171,2306.550099581026643
TENNIS,ASPHALT,1,107.953985297583188,609.856734574889401
BALL DIAMOND INFIELD,RED SHALE,,143.486560105475206,1522.859572330671881
SOCCER,MOWED TURF,,259.270006474267120,3834.140550025493667
SOCCER,MOWED TURF,,229.879709300876584,2967.686153291906521
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,210.377059107171220,2765.805971375320041
BALL DIAMOND INFIELD,RED SHALE,,107.159167916789002,731.946194867769805
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,235.415984707728001,3443.360555169429972
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,254.975735315545080,3359.806844048790026
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,185.473587660244817,2149.244759614708073
BALL DIAMOND INFIELD,RED SHALE,,137.325056829346096,950.067363437194331
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,255.743833404696773,2391.551753552519131
BALL DIAMOND INFIELD,RED SHALE,,151.208750777726578,1547.112176485910368
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,236.274338364772404,1784.125493365535021
LAWN BOWLING,MOWED TURF,,148.950303602318854,1386.585933025052555
BALL DIAMOND DUGOUT,RED SHALE,,17.394619513966369,14.858127994768813
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,185.726145186057352,1859.316539837016308
PRACTICE AREA - WARM UP AREA,ASPHALT,,49.216869740728839,151.271918263647876
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,560.887308383863001,16196.499103400903550
ICE AREA,ASPHALT,,177.228626170492817,1904.732339699910199
PRACTICE AREA - WARM UP AREA,ASPHALT,,54.247896625003548,182.692934095553682
PRACTICE AREA - WARM UP AREA,ASPHALT,,60.534373556872772,229.002339165286884
TRACK AND FIELD,RED SHALE,,107.906712755757496,647.265468640140057
SOCCER,MOWED TURF,,274.324929934325382,4193.789627453907087
SOCCER,ARTIFICIAL TURF,1,376.269247672318215,8428.249583211096251
BALL DIAMOND INFIELD,RED SHALE,,150.700121738977231,1489.481291720725494
BALL DIAMOND INFIELD,RED SHALE,,124.633962741359113,994.114908840717021
BALL DIAMOND INFIELD,RED SHALE,,100.821229099282561,760.792968293426838
ICE AREA,MOWED TURF,,80.372397418532671,430.235233827846116
BALL DIAMOND INFIELD,RED SHALE,,131.321853824127089,814.912952101936412
BALL DIAMOND INFIELD,RED SHALE,,170.826673795406350,825.117740764480118
TENNIS,ASPHALT,1,105.888956059537492,603.217093284685120
ICE AREA,MOWED TURF,,113.227171208424622,824.792373680479727
ICE AREA,MOWED TURF,,208.772061216118743,2488.405068980059241
SOCCER,MOWED TURF,,340.408356837005329,7001.433929723053552
SOCCER,ARTIFICIAL TURF,1,375.270399998873472,8371.109016821052137
SOCCER,ARTIFICIAL TURF,1,375.747829171969897,8367.721745553633809
SOCCER,MOWED TURF,1,353.897599998861551,7451.948984301238852
DISC GOLF TEE,CONCRETE,1,9.527663142139694,5.512840164912761
DISC GOLF TEE,CONCRETE,1,8.399544278361924,4.343614649812205
BASKETBALL,ASPHALT,1,86.609432248243536,289.503005422597425
BALL DIAMOND INFIELD,RED SHALE,,195.271383822504788,1404.837228207658427
BALL DIAMOND INFIELD,RED SHALE,,114.815904729210587,901.393648431145039
BALL DIAMOND INFIELD,RED SHALE,,147.400390855868238,1639.710013583812270
BALL DIAMOND INFIELD,RED SHALE,,116.647270833046932,946.637812991027090
TENNIS,ASPHALT,1,103.819127881481464,580.655468108259015
BALL DIAMOND INFIELD,RED SHALE,,229.556218311774444,1793.185142096608843
BASKETBALL,ASPHALT,,57.983875654248877,203.281810511021547
DISC GOLF TEE,CONCRETE,1,7.537596886625082,3.508867824422230
BALL DIAMOND DUGOUT,RED SHALE,,28.462449123360987,36.555180568473311
DISC GOLF TEE,CONCRETE,1,7.119679309958530,3.035652029569770
BALL DIAMOND DUGOUT,RED SHALE,,30.917589116517444,39.802796195871466
DISC GOLF TEE,CONCRETE,1,7.510613137489544,3.476508339782094
BALL DIAMOND DUGOUT,RED SHALE,,26.830839278321736,34.953655098351092
DISC GOLF TEE,CONCRETE,1,7.542228930183464,3.519796270786974
BALL DIAMOND DUGOUT,RED SHALE,,19.046557181537853,17.702256576574321
DISC GOLF TEE,CONCRETE,1,3.484996276014750,0.751618740266299
DISC GOLF TEE,CONCRETE,1,8.176568932644059,4.100661637680297
BALL DIAMOND WARNING TRACK,RED SHALE,,382.186958030622577,469.115466794479516
DISC GOLF TEE,CONCRETE,1,8.382547651387382,4.268952424940632
DISC GOLF TEE,CONCRETE,1,7.291410016262926,3.284760639122494
DISC GOLF TEE,CONCRETE,1,8.431519685063041,4.319027814759701
DISC GOLF TEE,CONCRETE,1,2.416441612314894,0.338898795582399
BALL DIAMOND INFIELD,RED SHALE,,101.178666275292500,639.520798928065119
BALL DIAMOND DUGOUT,RED SHALE,,19.178042499373760,17.613700498441037
BALL DIAMOND INFIELD,RED SHALE,,129.265331555082753,1076.151736245904885
BALL DIAMOND INFIELD,RED SHALE,,186.206635810619986,1249.203428563746229
SOCCER,MOWED TURF,,156.949999997392297,1469.130563937020725
DISC GOLF COURSE,MOWED TURF,1,1646.003368489359445,15491.853483425609738
BALL DIAMOND INFIELD,RED SHALE,,109.726374787561326,779.048490356098455
BALL DIAMOND INFIELD,RED SHALE,,147.931160472032730,1647.740700730596473
PRACTICE AREA - WARM UP AREA,ASPHALT,,55.139819608228755,187.070498807752500
PRACTICE AREA - WARM UP AREA,ASPHALT,,58.237842742100590,206.330572562831122
BALL DIAMOND INFIELD,RED SHALE,,125.807902571889670,1014.948701759219830
BALL DIAMOND INFIELD,RED SHALE,,102.189645904463731,688.415075434691744
PRACTICE AREA - WARM UP AREA,ASPHALT,,58.626380207434366,194.974311338787203
BALL DIAMOND INFIELD,RED SHALE,,110.088660061348236,631.230883765367025
BALL DIAMOND INFIELD,RED SHALE,,123.026457393217868,963.278384649560280
BALL DIAMOND INFIELD,RED SHALE,,154.920477747871075,775.663444086747631
FOOTBALL,MOWED TURF,,311.629571233976435,5955.389540232511536
SOCCER,MOWED TURF,,239.756066994739825,3146.733653940414115
SOCCER,MOWED TURF,,340.873999999836087,7046.939830001650989
PRACTICE AREA - WARM UP AREA,ASPHALT,,84.462156206482703,422.923846823497513
TENNIS,ASPHALT,1,107.989029792887123,635.290399335381380
SOCCER,MOWED TURF,,274.324929934325382,4193.789627453907087
BASKETBALL,CONCRETE,1,97.587635717329718,593.266462075008576
TENNIS,ASPHALT,1,103.233714783656779,570.076670411948612
TENNIS,ASPHALT,1,101.493583898807032,513.458015625617350
SOCCER,MOWED TURF,,240.628984312298542,3202.852859218456615
TENNIS,ASPHALT,1,102.033940635567575,520.969651453876395
TENNIS,ASPHALT,1,101.486773183325710,508.448046403813407
TENNIS,ASPHALT,1,102.344983410285636,521.934837914046625
TENNIS,ASPHALT,1,105.998112218764504,597.608745381406038
TENNIS,ASPHALT,1,102.552691710471336,523.360697936213001
TRACK AND FIELD,ASPHALT,,110.577816282412371,780.732635536097064
BASKETBALL,ASPHALT,,61.409324312592958,230.184665496309350
SOCCER,MOWED TURF,,336.597007662149224,6864.953546119944804
SOCCER,MOWED TURF,,240.179306326910762,3208.950858834616156
TENNIS,ASPHALT,1,103.811383108171896,574.838468436723247
TENNIS,ASPHALT,1,103.775821067224115,567.158433853273777
BASKETBALL,ASPHALT,,51.810284034066228,150.747666195141619
BALL DIAMOND INFIELD,RED SHALE,,143.523518831893369,1533.436026019688370
BALL DIAMOND INFIELD,RED SHALE,,142.090596337039017,823.948274191842415
TENNIS,ASPHALT,1,106.615643792102475,596.559068720465689
BALL DIAMOND INFIELD,RED SHALE,,121.045672143514281,832.271313986880841
BALL DIAMOND WARNING TRACK,RED SHALE,,546.910580702402854,687.322786741824871
TRACK AND FIELD,MOWED TURF,,131.588719968948340,1000.107286485858140
BALL DIAMOND INFIELD,RED SHALE,,115.156538832239463,890.292217249711484
SOCCER,MOWED TURF,,188.106288599722120,2210.223027188840661
BALL DIAMOND WARNING TRACK,RED SHALE,,546.165875536759927,662.165783708860999
BALL DIAMOND INFIELD,RED SHALE,,104.462654730056613,646.429621639691504
TENNIS,ASPHALT,1,99.323917156792817,495.456497569229725
BALL DIAMOND INFIELD,RED SHALE,,100.966205307180729,645.717830034018334
BALL DIAMOND INFIELD,RED SHALE,,105.096536833713870,629.994398056785371
BALL DIAMOND INFIELD,RED SHALE,,126.201668431851473,789.054181205358987
BASKETBALL,CONCRETE,,110.762617152007380,644.128519225210084
BALL DIAMOND INFIELD,RED SHALE,,170.447329891402802,741.327581746177202
VOLLEYBALL,SAND,4,153.184662819165766,1257.157225156338427
BALL DIAMOND INFIELD,RED SHALE,,150.588375706834512,1704.813761660422642
PRACTICE AREA - WARM UP AREA,ASPHALT,0,60.620223836603699,230.466776847982800
TENNIS,ASPHALT,1,107.429472393573135,636.222859768340186
SOCCER,MOWED TURF,,164.743576742505013,1623.017382509405707
BALL DIAMOND INFIELD,RED SHALE,,125.468058760505158,899.296676403775450
FOOTBALL,MOWED TURF,,400.464805962291052,8407.602339403316364
BALL DIAMOND INFIELD,RED SHALE,,238.843891205573925,1812.229710169247483
FOOTBALL,MOWED TURF,,351.348000001162291,7557.886265063947576
BALL DIAMOND INFIELD,RED SHALE,,244.356058475978017,1317.555198978845056
FOOTBALL,MOWED TURF,,356.549748199973521,7760.197701808733655
BALL DIAMOND INFIELD,RED SHALE,,117.949991736361000,895.371488487124225
BALL DIAMOND INFIELD,RED SHALE,,187.456611243791315,2467.328246999849398
BALL DIAMOND INFIELD,RED SHALE,,145.046054887542056,818.126685021448225
TENNIS,ASPHALT,1,100.181704701843827,508.251742581963470
BALL DIAMOND INFIELD,RED SHALE,,125.720562000705684,1004.841724948902424
BALL DIAMOND INFIELD,RED SHALE,,157.502487145320003,1305.697597750315254
BALL DIAMOND INFIELD,RED SHALE,,94.172304529365249,596.202336290222206
BALL DIAMOND INFIELD,RED SHALE,,182.278691919404537,2504.704284640172318
BASKETBALL,ASPHALT,,66.786229869173496,280.298562285090725
TENNIS,ASPHALT,1,98.293336830112978,474.620974968589167
BASKETBALL,ASPHALT,1,84.970497807213022,423.821417537269383
TENNIS,ASPHALT,1,67.061959655708407,244.071078963810578
BASKETBALL,ASPHALT,1,42.715901468343944,93.595065622713008
BASKETBALL,ASPHALT,1,65.501802359644898,252.478501012265838
SOCCER,MOWED TURF,,228.190555829248012,2550.649422420555311
BASKETBALL,ASPHALT,1,129.699880694935018,1042.436662769567874
BASKETBALL,ASPHALT,1,60.825406870121931,208.862347951644665
BASKETBALL,ASPHALT,1,91.082674735924400,456.306545974363644
BASKETBALL,ASPHALT,1,92.157884439511662,470.283764450785156
TENNIS,ASPHALT,1,129.510777877630062,1037.326301722870994
ICE AREA,MOWED TURF,,163.060941461480184,1615.247147124938692
BASKETBALL,ASPHALT,1,74.178856201977567,306.172012911603588
BASKETBALL,ASPHALT,1,85.783668850612372,424.981530265415188
BASKETBALL,ASPHALT,1,64.568700441669648,232.998097195792951
SOCCER,MOWED TURF,,240.413822483508710,3201.087568709871448
SOCCER,MOWED TURF,,340.084377785001266,7010.463423252726898
SOCCER,MOWED TURF,,250.770375108610779,3634.003348148814439
BASKETBALL,ASPHALT,1,63.869579705485627,230.065805309931562
BASKETBALL,ASPHALT,2,91.260316134854889,459.817607241843461
ICE AREA,ASPHALT,,121.154873840244676,881.450111869841066
BASKETBALL,ASPHALT,3,88.635222057285674,475.657287805529450
TENNIS,ASPHALT,1,91.076900399065707,464.159709656186010
SOCCER,MOWED TURF,,183.895045847592741,2093.639833998048289
TENNIS,ASPHALT,1,90.463507622456873,454.346117669537136
ICE AREA,CONCRETE,,159.153033921595949,1428.227381024995111
BASKETBALL,ASPHALT,1,90.063006716641013,455.510049666212410
BASKETBALL,ASPHALT,1,63.464589420847851,200.281814298909808
BASKETBALL,ASPHALT,1,75.581807808802964,318.071034504015358
BASKETBALL,ASPHALT,1,86.000013090819493,424.535070285005133
ICE AREA,MOWED TURF,,115.394226587506125,759.852447582951868
BALL DIAMOND OUTFIELD,MOWED TURF,,452.434469759156400,9170.957451787737227
BALL DIAMOND OUTFIELD,MOWED TURF,,523.091970979561097,8823.157512844276425
BALL DIAMOND OUTFIELD,MOWED TURF,,421.103919660765655,8512.057800968801530
BALL DIAMOND OUTFIELD,MOWED TURF,,396.151549503566457,8813.221308057902206
BALL DIAMOND BASELINE,MOWED TURF,,58.746920762927090,196.574150390263156
BALL DIAMOND BASELINE,MOWED TURF,,60.480069454646873,206.293625499487462
BALL DIAMOND INFIELD,RED SHALE,,143.183185051544655,926.627669840053841
BALL DIAMOND INFIELD,RED SHALE,,115.255609759708165,886.898568908563334
SOCCER,MOWED TURF,,240.731200002133846,3217.175135653011239
BALL DIAMOND OUTFIELD,MOWED TURF,,415.720616393576620,9775.983431168748211
BALL DIAMOND INFIELD,RED SHALE,,150.921724035861018,1709.580418547944873
BALL DIAMOND INFIELD,RED SHALE,,146.160145045143025,783.088334101815803
BALL DIAMOND INFIELD,RED SHALE,,119.797500233087561,993.370325340687600
BALL DIAMOND INFIELD,RED SHALE,,113.003227319930303,863.543424340642787
BALL DIAMOND INFIELD,RED SHALE,,152.358155286414075,1709.776065752182831
BALL DIAMOND INFIELD,RED SHALE,,159.039602618274159,835.568277248003938
BALL DIAMOND INFIELD,RED SHALE,,119.803426720491103,849.253999787659041
BALL DIAMOND INFIELD,RED SHALE,,116.637577688632490,821.551198650071569
TENNIS,ASPHALT,1,103.949060839643181,574.539854218581354
BALL DIAMOND INFIELD,RED SHALE,,160.106408725427571,1518.667691587816989
BALL DIAMOND INFIELD,RED SHALE,,111.458582318293281,717.336747727491570
VOLLEYBALL,SAND,1,36.137720328039300,72.419311449019631
BALL DIAMOND INFIELD,RED SHALE,,113.124420227186079,904.824738657477383
BALL DIAMOND INFIELD,RED SHALE,,149.888061960283096,1684.422505658405044
BALL DIAMOND INFIELD,RED SHALE,,110.591573992265594,824.891666295097252
BALL DIAMOND INFIELD,RED SHALE,,140.419033350122504,1495.603325976234828
BALL DIAMOND INFIELD,RED SHALE,,102.584522906926793,651.288464222508765
DISC GOLF COURSE,MOWED TURF,,1187.879184582006928,67340.873224195762305
BALL DIAMOND INFIELD,RED SHALE,,186.411303952470803,2453.003477856948848
BALL DIAMOND INFIELD,RED SHALE,,21.165297862236081,32.199477407950724
BALL DIAMOND INFIELD,MOWED TURF,,69.381824068763422,250.361687154995650
SOCCER,MOWED TURF,,133.352315542497564,1045.866113746807514
ICE AREA,MOWED TURF,,80.750148227241866,384.490775650916760
TENNIS,ASPHALT,2,102.674186283744064,563.365992491273119
SKATE PARK,CONCRETE,,138.165607666730779,470.412780873325232
SOCCER,MOWED TURF,,238.749944532651369,3167.763264340941987
BALL DIAMOND INFIELD,RED SHALE,,146.057770745654977,1586.133461503886792
BALL DIAMOND INFIELD,RED SHALE,,128.295726223316564,1198.557088507111530
BALL DIAMOND INFIELD,RED SHALE,,112.218177252980581,862.313362499323034
TENNIS,ASPHALT,1,105.026336466552593,581.995713927521024
TENNIS,ASPHALT,1,102.456144467574333,557.543249675697780
PRACTICE AREA - WARM UP AREA,ASPHALT,,102.495829134061267,558.267901244408222
TENNIS,ASPHALT,1,97.551068319989668,469.425501603572400
BALL DIAMOND INFIELD,RED SHALE,,197.833199085796963,2690.252933514560482
TENNIS,ASPHALT,1,97.717267326935456,472.595859231767349
TENNIS,ASPHALT,1,97.844336657367094,475.130058395372430
TENNIS,ASPHALT,1,98.408258538870129,485.034432947212906
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,283.754579301935166,3600.691544540736686
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,303.458479191648678,2408.173577864408799
TENNIS,ASPHALT,1,98.465216440866755,485.505593731307556
TENNIS,ASPHALT,1,102.004431948957830,548.338655278147144
SOCCER,MOWED TURF,,340.166053980945890,7003.492140234747239
SOCCER,MOWED TURF,,171.292379504010199,1726.122763294077913
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,172.407692667746517,1784.212551504103885
SOCCER,MOWED TURF,,340.714054377605805,7036.214819038143105
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,327.899137445450265,6559.070429331032756
SOCCER,MOWED TURF,,245.860081590134200,3448.866622124000060
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,249.319762127289636,2532.567890914113832
TENNIS,ASPHALT,1,98.127721435940614,480.399481118729852
SOCCER,MOWED TURF,,250.341774746611065,3546.738639140851774
SOCCER,MOWED TURF,,345.022937401575632,7159.693864329374264
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,289.558671471322384,3295.349308288592511
BALL DIAMOND INFIELD,RED SHALE,,129.406455125680452,1214.630687454636700
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,193.476584820855322,2312.741654272066171
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,241.500769880937042,3638.278664879873759
SOCCER,MOWED TURF,,239.263351598249443,3179.458819523031707
SOCCER,MOWED TURF,,339.646104350912083,6985.519359756259291
SOCCER,MOWED TURF,,176.903804882274301,1759.847845657923244
PRACTICE AREA - WARM UP AREA,ASPHALT,,57.782684018804467,200.530559499428591
SOCCER,MOWED TURF,,239.339378670877153,3180.432097885813619
SOCCER,MOWED TURF,,239.701637599281725,3174.575161170421779
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,228.894191778694847,2904.756718730106059
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,135.286786516348513,1064.340877293163203
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,183.434511597971266,1985.117466112296142
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,238.164166912347298,1938.566778878535160
TOBOGGAN HILL,NATURAL GRASS OR MOWED TURF,,177.893449637063327,1937.621413832892358
SOCCER,MOWED TURF,1,271.795471890743841,4241.891376399014916
BALL DIAMOND INFIELD,RED SHALE,,96.806346916703106,620.082508542418509
SOCCER,MOWED TURF,1,261.634524516978047,3852.427525681167481
BALL DIAMOND INFIELD,RED SHALE,,156.131845911589636,1537.539709658483616
BALL DIAMOND INFIELD,RED SHALE,,108.562034969695830,735.938623998202274
BALL DIAMOND INFIELD,RED SHALE,,109.594005946091769,869.439301796172458
BALL DIAMOND INFIELD,RED SHALE,,127.472457523687538,958.835463446170365
TENNIS,ASPHALT,1,104.716854455308450,581.806448335997857
BALL DIAMOND INFIELD,RED SHALE,,147.312233822918415,1630.314106492139672
BALL DIAMOND INFIELD,RED SHALE,,149.647112332612835,1675.289441493533786
BALL DIAMOND INFIELD,RED SHALE,,193.090588719147433,2302.309133514085715
BALL DIAMOND INFIELD,RED SHALE,,150.310321810975410,1705.684075501070538
BALL DIAMOND INFIELD,RED SHALE,,97.037936465227190,616.509521054168772
BALL DIAMOND INFIELD,RED SHALE,,111.527802693599966,835.105000509293745
BALL DIAMOND INFIELD,RED SHALE,,149.405600406385162,757.426751364011579
BALL DIAMOND INFIELD,RED SHALE,,112.549693147381049,672.213545446673606
BALL DIAMOND INFIELD,RED SHALE,,115.321645981669732,771.753273199740988
BALL DIAMOND INFIELD,RED SHALE,,153.304801458361908,1700.525254101613427
BALL DIAMOND INFIELD,RED SHALE,,120.886534661515839,656.696316604947128
BALL DIAMOND INFIELD,RED SHALE,,120.302352491513460,825.865383553999209
BALL DIAMOND INFIELD,RED SHALE,,147.851386502398100,1645.958450299397782
SOCCER,MOWED TURF,,258.390414236156573,4043.468557096047789
BALL DIAMOND OUTFIELD,MOWED TURF,,312.740550413580195,3841.625753320162403
